,iteration,fold,error_rate,train_accuracy,test_accuracy,coverage,f1_score,AUC,precision,recall
148,iteration_14,fold_8,0.3076923076923077,0.6887966804979253,0.6923076923076923,0.5,0.7647058823529412,0.8095238095238095,1.0,0.6190476190476191
149,iteration_14,fold_9,0.3846153846153846,0.7219917012448133,0.6153846153846154,0.5,0.7058823529411765,0.6857142857142857,0.9230769230769231,0.5714285714285714
150,iteration_15,fold_0,0.5925925925925926,0.7166666666666667,0.4074074074074074,0.2962962962962963,0.4666666666666667,0.5590909090909091,0.875,0.3181818181818182
151,iteration_15,fold_1,0.37037037037037035,0.7041666666666667,0.6296296296296297,0.5185185185185185,0.7222222222222223,0.6954545454545454,0.9285714285714286,0.5909090909090909
152,iteration_15,fold_2,0.2222222222222222,0.6916666666666667,0.7777777777777778,0.5555555555555556,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
153,iteration_15,fold_3,0.2592592592592593,0.7041666666666667,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
154,iteration_15,fold_4,0.37037037037037035,0.7,0.6296296296296297,0.4074074074074074,0.6875000000000001,0.7619047619047619,1.0,0.5238095238095238
155,iteration_15,fold_5,0.4814814814814815,0.7041666666666667,0.5185185185185185,0.37037037037037035,0.5806451612903225,0.6309523809523809,0.9,0.42857142857142855
156,iteration_15,fold_6,0.2592592592592593,0.6833333333333333,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
157,iteration_15,fold_7,0.15384615384615385,0.6929460580912863,0.8461538461538461,0.6538461538461539,0.8947368421052632,0.9047619047619048,1.0,0.8095238095238095
158,iteration_15,fold_8,0.1923076923076923,0.7178423236514523,0.8076923076923077,0.6923076923076923,0.8717948717948718,0.8047619047619049,0.9444444444444444,0.8095238095238095
159,iteration_15,fold_9,0.23076923076923073,0.7012448132780082,0.7692307692307693,0.6538461538461539,0.8421052631578947,0.7809523809523811,0.9411764705882353,0.7619047619047619
160,iteration_16,fold_0,0.2962962962962963,0.675,0.7037037037037037,0.5185185185185185,0.7777777777777778,0.8181818181818181,1.0,0.6363636363636364
161,iteration_16,fold_1,0.37037037037037035,0.7,0.6296296296296297,0.4444444444444444,0.7058823529411764,0.7727272727272727,1.0,0.5454545454545454
162,iteration_16,fold_2,0.37037037037037035,0.6958333333333333,0.6296296296296297,0.4074074074074074,0.6875000000000001,0.7619047619047619,1.0,0.5238095238095238
163,iteration_16,fold_3,0.2592592592592593,0.6958333333333333,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
164,iteration_16,fold_4,0.2592592592592593,0.6791666666666667,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
165,iteration_16,fold_5,0.2592592592592593,0.7041666666666667,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
166,iteration_16,fold_6,0.37037037037037035,0.7291666666666666,0.6296296296296297,0.5555555555555556,0.7222222222222222,0.6428571428571429,0.8666666666666667,0.6190476190476191
167,iteration_16,fold_7,0.2692307692307693,0.7053941908713693,0.7307692307692307,0.6153846153846154,0.8108108108108109,0.7571428571428572,0.9375,0.7142857142857143
