iteration,fold,error_rate,train_accuracy,test_accuracy,coverage,f1_score,AUC,precision
iteration_6,fold_7,0.1923076923076923,0.995850622406639,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_6,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_6,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_7,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_7,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_7,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_7,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_7,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_7,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_7,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_7,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_7,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_7,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_8,fold_0,0.1851851851851852,0.9958333333333332,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_8,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_8,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_8,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_8,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_8,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_8,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_8,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_8,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_8,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_9,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_9,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_9,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_9,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_9,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_9,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_9,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_9,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_9,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_9,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_10,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_10,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_10,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_10,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_10,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_10,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_10,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_10,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_10,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_10,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_11,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_11,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_11,fold_2,0.2222222222222222,0.9958333333333332,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_11,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_11,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_11,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_11,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_11,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_11,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_11,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_12,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_12,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_12,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_12,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_12,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_12,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_12,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_12,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_12,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_12,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_13,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_13,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_13,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_13,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_13,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_13,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_13,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_13,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_13,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_13,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_14,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_14,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_14,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_14,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_14,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_14,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_14,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_14,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_14,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_14,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_15,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_15,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_15,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_15,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_15,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_15,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_15,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_15,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_15,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_15,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_16,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_16,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_16,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_16,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_16,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_16,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_16,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_16,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_16,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_16,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_17,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_17,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_17,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_17,fold_3,0.2222222222222222,0.9958333333333332,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_17,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_17,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_17,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_17,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_17,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_17,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_18,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_18,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_18,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_18,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_18,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_18,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_18,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_18,fold_7,0.1923076923076923,0.995850622406639,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_18,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_18,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_19,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_19,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_19,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_19,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_19,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_19,fold_5,0.2592592592592593,1.0,0.7407407407407407,0.9523809523809524,0.8510638297872339,0.4761904761904761,0.7692307692307693
iteration_19,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_19,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_19,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_19,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_20,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_20,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_20,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_20,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_20,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_20,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_20,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_20,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_20,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_20,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_21,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_21,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_21,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_21,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_21,fold_4,0.2222222222222222,0.9958333333333332,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_21,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_21,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_21,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_21,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_21,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_22,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_22,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_22,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_22,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_22,fold_4,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_22,fold_5,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_22,fold_6,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_22,fold_7,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_22,fold_8,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_22,fold_9,0.1923076923076923,1.0,0.8076923076923077,1.0,0.8936170212765957,0.5,0.8076923076923077
iteration_23,fold_0,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_23,fold_1,0.1851851851851852,1.0,0.8148148148148148,1.0,0.8979591836734693,0.5,0.8148148148148148
iteration_23,fold_2,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
iteration_23,fold_3,0.2222222222222222,1.0,0.7777777777777778,1.0,0.8750000000000001,0.5,0.7777777777777778
